"symbol"	"log2fc"	"pv"	"fdr"	"sv"	"dataset_id"	"dataset_annot"
"Terb1"	0.22148308	0.0262	0.427596	1.58169870868025	"GSE22873"	"myd88_liver"
"Cdkn2aipnl"	0.22129274	0.0267	0.4288642	1.57348873863542	"GSE22873"	"myd88_liver"
"Serpinb5"	0.22121887	0.0358	0.4475706	1.44611697335613	"GSE22873"	"myd88_liver"
"Pigt"	0.21995172	0.017	0.4035974	1.76955107862173	"GSE22873"	"myd88_liver"
"Sh3bp5l"	0.21958335	0.0428	0.4600153	1.36855623098683	"GSE22873"	"myd88_liver"
"Fhod1"	0.21953712	0.037	0.4509603	1.43179827593301	"GSE22873"	"myd88_liver"
"Pacs1"	0.2189484	0.0304	0.436331	1.51712641639125	"GSE22873"	"myd88_liver"
"Cdk2"	0.21889462	0.0373	0.4521756	1.42829116819131	"GSE22873"	"myd88_liver"
"1700006A11Rik"	0.21828562	0.0322	0.4408022	1.49214412830417	"GSE22873"	"myd88_liver"
"Gm17501"	0.21826839	0.0453	0.4649545	1.34390179798717	"GSE22873"	"myd88_liver"
"Dact2"	0.21771339	0.0363	0.4491511	1.44009337496389	"GSE22873"	"myd88_liver"
"C1ra"	0.21701761	0.0498	0.4740451	1.30277065724028	"GSE22873"	"myd88_liver"
"Rara"	0.21626472	0.0451	0.4649545	1.34582345812204	"GSE22873"	"myd88_liver"
"Hhat"	0.21562055	0.0463	0.466918	1.33441900898205	"GSE22873"	"myd88_liver"
"Gm7040///Prl2c5///Prl2c4///Prl2c3///Prl2c2"	0.21551618	0.0436	0.4619256	1.36051351073141	"GSE22873"	"myd88_liver"
"Adam10"	0.21433624	0.0144	0.3986481	1.84163750790475	"GSE22873"	"myd88_liver"
"Kirrel"	0.21374296	0.0159	0.4011866	1.79860287567955	"GSE22873"	"myd88_liver"
"Fam83h"	0.21292069	0.0435	0.4619256	1.36151074304536	"GSE22873"	"myd88_liver"
"Ap4m1"	0.21199725	0.0432	0.4610574	1.36451625318509	"GSE22873"	"myd88_liver"
"Kyat1"	0.20993324	0.0325	0.4409373	1.48811663902113	"GSE22873"	"myd88_liver"
"Gabra1"	0.20991833	0.0442	0.4639752	1.35457773065091	"GSE22873"	"myd88_liver"
"Il10ra"	0.20911393	0.0366	0.4493364	1.43651891460559	"GSE22873"	"myd88_liver"
"Trap1"	0.20889073	0.0411	0.4579657	1.38615817812393	"GSE22873"	"myd88_liver"
"Edaradd"	0.20791432	0.0349	0.4450678	1.45717457304082	"GSE22873"	"myd88_liver"
"Rtn3"	0.20701031	0.0377	0.4525081	1.42365864979421	"GSE22873"	"myd88_liver"
"Chad"	0.20656462	0.0194	0.4085006	1.71219827006977	"GSE22873"	"myd88_liver"
"Kcnq5"	0.20614689	0.0404	0.4578636	1.3936186348894	"GSE22873"	"myd88_liver"
"Elovl7"	0.20561428	0.0413	0.4579657	1.3840499483436	"GSE22873"	"myd88_liver"
"Ppm1m"	0.20521953	0.0294	0.43404	1.53165266958784	"GSE22873"	"myd88_liver"
"Klk1b9///Klk1b22"	0.20420263	0.0281	0.4325283	1.55129368009492	"GSE22873"	"myd88_liver"
"Galr1"	0.20413858	0.0365	0.4491511	1.43770713554353	"GSE22873"	"myd88_liver"
"Sptbn1"	0.20347068	0.0477	0.4705474	1.32148162095989	"GSE22873"	"myd88_liver"
"Hs2st1"	0.20062724	0.0262	0.4272085	1.58169870868025	"GSE22873"	"myd88_liver"
"Ociad2"	0.1989153	0.0456	0.4650364	1.34103515733556	"GSE22873"	"myd88_liver"
"Med28"	0.19858822	0.042	0.4579657	1.3767507096021	"GSE22873"	"myd88_liver"
"Myom2"	0.19762176	0.0418	0.4579657	1.37882371822496	"GSE22873"	"myd88_liver"
"Tubg2"	0.19697294	0.0333	0.4424783	1.47755576649368	"GSE22873"	"myd88_liver"
"Cpn1"	0.19569975	0.0359	0.4477192	1.44490555142168	"GSE22873"	"myd88_liver"
"Cyp2d26"	0.1954716	0.0379	0.4525202	1.42136079003193	"GSE22873"	"myd88_liver"
"Mroh1"	0.19345976	0.0463	0.4670424	1.33441900898205	"GSE22873"	"myd88_liver"
"Pgm2"	0.19297453	0.0333	0.4424783	1.47755576649368	"GSE22873"	"myd88_liver"
"Enthd2"	0.19289684	0.0291	0.4327453	1.53610701101409	"GSE22873"	"myd88_liver"
"4930526L06Rik"	0.19277705	0.0471	0.4681706	1.3269790928711	"GSE22873"	"myd88_liver"
"Mmp14"	0.19261151	0.048	0.4705474	1.31875876262441	"GSE22873"	"myd88_liver"
"Cfap52"	0.19146704	0.0365	0.4491511	1.43770713554353	"GSE22873"	"myd88_liver"
"Pacsin2///Kcnb1"	0.19129432	0.0419	0.4579657	1.3777859770337	"GSE22873"	"myd88_liver"
"1700022A22Rik"	0.19097304	0.0469	0.4681706	1.32882715728492	"GSE22873"	"myd88_liver"
"Khk"	0.19079793	0.0227	0.414943	1.64397414280688	"GSE22873"	"myd88_liver"
"5033405D04Rik"	0.1902584	0.0486	0.4714516	1.31336373073771	"GSE22873"	"myd88_liver"
"Cdk20"	0.18984115	0.0471	0.4681706	1.3269790928711	"GSE22873"	"myd88_liver"
"Ctdsp2"	0.18912417	0.0265	0.4280303	1.57675412606319	"GSE22873"	"myd88_liver"
"Cyp2c37"	0.18881201	0.0306	0.4370699	1.51427857351842	"GSE22873"	"myd88_liver"
"A130004G07Rik"	0.186149	0.0384	0.4527859	1.41566877563247	"GSE22873"	"myd88_liver"
"Fam73a"	0.18579467	0.0424	0.4579657	1.37263414340727	"GSE22873"	"myd88_liver"
"Tfcp2"	0.18528941	0.0482	0.4705474	1.31695296176115	"GSE22873"	"myd88_liver"
"Cd82"	0.18386989	0.0356	0.4467335	1.44855000202712	"GSE22873"	"myd88_liver"
"Itih1"	0.18197621	0.0433	0.46137	1.36351210364663	"GSE22873"	"myd88_liver"
"Gm2011"	0.16607244	0.0495	0.4734909	1.30539480106643	"GSE22873"	"myd88_liver"
"Meg3"	-0.16363292	0.0401	0.4570694	-1.39685562737982	"GSE22873"	"myd88_liver"
"Ckm"	-0.16518551	0.0395	0.4558677	-1.40340290437354	"GSE22873"	"myd88_liver"
"Cdh3"	-0.16628775	0.0445	0.4642592	-1.35163998901907	"GSE22873"	"myd88_liver"
"Ehf"	-0.16725764	0.045	0.4649545	-1.34678748622466	"GSE22873"	"myd88_liver"
"Gm10710"	-0.1701383	0.0467	0.4680025	-1.33068311943389	"GSE22873"	"myd88_liver"
"8030451A03Rik"	-0.1707766	0.0482	0.4705522	-1.31695296176115	"GSE22873"	"myd88_liver"
"Gdap1l1"	-0.17106469	0.0393	0.4549305	-1.40560744962457	"GSE22873"	"myd88_liver"
"Gm4792"	-0.17334204	0.0326	0.4409373	-1.48678239993206	"GSE22873"	"myd88_liver"
"Tac4"	-0.1733748	0.0363	0.4491511	-1.44009337496389	"GSE22873"	"myd88_liver"
"Barx1"	-0.17398168	0.0454	0.4649545	-1.3429441471429	"GSE22873"	"myd88_liver"
"Mettl21e"	-0.17742088	0.0325	0.4409373	-1.48811663902113	"GSE22873"	"myd88_liver"
"4930448F12Rik"	-0.17748873	0.0399	0.4566914	-1.39902710431325	"GSE22873"	"myd88_liver"
"Tbata"	-0.17909024	0.0479	0.4705474	-1.31966448658544	"GSE22873"	"myd88_liver"
"Phf19"	-0.1796855	0.0384	0.4530048	-1.41566877563247	"GSE22873"	"myd88_liver"
"Lhfpl4"	-0.17971651	0.0324	0.4409373	-1.48945498979339	"GSE22873"	"myd88_liver"
"Rap2b"	-0.18066536	0.0453	0.4649545	-1.34390179798717	"GSE22873"	"myd88_liver"
"AY761184"	-0.18067021	0.0452	0.4649545	-1.34486156518862	"GSE22873"	"myd88_liver"
"9330159N22Rik"	-0.18132566	0.0489	0.472173	-1.31069114087638	"GSE22873"	"myd88_liver"
"Prkcg"	-0.1818865	0.0395	0.4561124	-1.40340290437354	"GSE22873"	"myd88_liver"
"Frmd5"	-0.18189319	0.049	0.4726922	-1.30980391997149	"GSE22873"	"myd88_liver"
"Wnt9b"	-0.18217313	0.0441	0.4639752	-1.35556141053216	"GSE22873"	"myd88_liver"
"AW060742"	-0.18295668	0.0486	0.4714516	-1.31336373073771	"GSE22873"	"myd88_liver"
"Dhx37"	-0.18306979	0.0454	0.4649545	-1.3429441471429	"GSE22873"	"myd88_liver"
"Zfr2"	-0.18324125	0.0442	0.4639752	-1.35457773065091	"GSE22873"	"myd88_liver"
"Gm15210///Impdh2"	-0.18344354	0.047	0.4681706	-1.32790214206428	"GSE22873"	"myd88_liver"
"Spink10"	-0.18371865	0.0384	0.4527431	-1.41566877563247	"GSE22873"	"myd88_liver"
"C78200"	-0.18375239	0.0493	0.4729185	-1.30715308072277	"GSE22873"	"myd88_liver"
"Nptn"	-0.18398197	0.035	0.4450678	-1.45593195564972	"GSE22873"	"myd88_liver"
"Tiprl"	-0.18439062	0.0495	0.4737893	-1.30539480106643	"GSE22873"	"myd88_liver"
"Gm31367"	-0.1856368	0.0336	0.4433091	-1.47366072261016	"GSE22873"	"myd88_liver"
"Dusp7"	-0.18569126	0.0389	0.4537961	-1.41005039867429	"GSE22873"	"myd88_liver"
"Pigz"	-0.18591551	0.0368	0.4497357	-1.43415218132648	"GSE22873"	"myd88_liver"
"Aqp7"	-0.18592583	0.0451	0.4649545	-1.34582345812204	"GSE22873"	"myd88_liver"
"Grm2"	-0.18799973	0.0292	0.4332222	-1.53461714855158	"GSE22873"	"myd88_liver"
"Cetn1"	-0.18833616	0.0294	0.43404	-1.53165266958784	"GSE22873"	"myd88_liver"
"9630030I15Rik///Hsf2"	-0.18854671	0.0378	0.4525081	-1.42250820016277	"GSE22873"	"myd88_liver"
"Syne1"	-0.1888408	0.0495	0.4737893	-1.30539480106643	"GSE22873"	"myd88_liver"
"Chic1"	-0.18909598	0.0432	0.4610574	-1.36451625318509	"GSE22873"	"myd88_liver"
"Ecel1"	-0.18934819	0.0372	0.4511173	-1.4294570601181	"GSE22873"	"myd88_liver"
"Hpgd"	-0.1897668	0.0413	0.4579657	-1.3840499483436	"GSE22873"	"myd88_liver"
"Snhg11"	-0.18993185	0.0286	0.4325283	-1.54363396687096	"GSE22873"	"myd88_liver"
"C77581"	-0.19014671	0.031	0.4383631	-1.50863830616573	"GSE22873"	"myd88_liver"
"Pcdh9"	-0.19091447	0.0423	0.4579657	-1.37365963262496	"GSE22873"	"myd88_liver"
"Cntln"	-0.19127063	0.0497	0.4740451	-1.30364361126667	"GSE22873"	"myd88_liver"
"Eme1"	-0.19130694	0.0455	0.4649545	-1.34198860334289	"GSE22873"	"myd88_liver"
"Cd160"	-0.19234578	0.049	0.4726922	-1.30980391997149	"GSE22873"	"myd88_liver"
"Itgb1bp2"	-0.19316228	0.047	0.4681706	-1.32790214206428	"GSE22873"	"myd88_liver"
"Baalc"	-0.1934139	0.0375	0.4525081	-1.42596873227228	"GSE22873"	"myd88_liver"
"Dscaml1"	-0.19343295	0.0388	0.4535033	-1.41116827440579	"GSE22873"	"myd88_liver"
"Fkbp14"	-0.19451114	0.044	0.4637608	-1.35654732351381	"GSE22873"	"myd88_liver"
"Psmd12"	-0.19474121	0.0269	0.4296115	-1.57024771999759	"GSE22873"	"myd88_liver"
"Tecrl"	-0.19488081	0.0338	0.4440735	-1.47108329972235	"GSE22873"	"myd88_liver"
"3110037C07Rik"	-0.19498903	0.0322	0.4407242	-1.49214412830417	"GSE22873"	"myd88_liver"
"Elmo1"	-0.19502469	0.044	0.4636761	-1.35654732351381	"GSE22873"	"myd88_liver"
"Sez6l"	-0.19506641	0.0488	0.4721635	-1.31158017799729	"GSE22873"	"myd88_liver"
"Mrpl24"	-0.19513582	0.0418	0.4579657	-1.37882371822496	"GSE22873"	"myd88_liver"
"Slc5a9"	-0.19564287	0.0482	0.4705474	-1.31695296176115	"GSE22873"	"myd88_liver"
"4933421I07Rik"	-0.19569635	0.0414	0.4579657	-1.3829996588791	"GSE22873"	"myd88_liver"
"Neurl1a"	-0.1960025	0.0398	0.456174	-1.40011692792631	"GSE22873"	"myd88_liver"
"Epb42"	-0.19711735	0.0281	0.4325283	-1.55129368009492	"GSE22873"	"myd88_liver"
"2010300F17Rik"	-0.19711938	0.0416	0.4579657	-1.38090666937326	"GSE22873"	"myd88_liver"
"Stac"	-0.19736942	0.0288	0.4325283	-1.54060751224077	"GSE22873"	"myd88_liver"
"Eln"	-0.19754829	0.0342	0.4440735	-1.46597389394386	"GSE22873"	"myd88_liver"
"Gm13648"	-0.19778352	0.0186	0.4060806	-1.73048705578208	"GSE22873"	"myd88_liver"
"Dph7"	-0.19819161	0.0419	0.4579657	-1.3777859770337	"GSE22873"	"myd88_liver"
"Rwdd2b"	-0.19835757	0.0416	0.4579657	-1.38090666937326	"GSE22873"	"myd88_liver"
"8430436N08Rik"	-0.19885196	0.0288	0.4325283	-1.54060751224077	"GSE22873"	"myd88_liver"
"Trim69"	-0.19887266	0.04	0.4566914	-1.39794000867204	"GSE22873"	"myd88_liver"
"4631405K08Rik"	-0.19912739	0.021	0.4134644	-1.67778070526608	"GSE22873"	"myd88_liver"
"Pnmt"	-0.19929993	0.0277	0.4322201	-1.55752023093555	"GSE22873"	"myd88_liver"
"B230359F08Rik"	-0.19933072	0.0305	0.4370008	-1.51570016065321	"GSE22873"	"myd88_liver"
"Trmt11"	-0.1993479	0.0275	0.4312859	-1.56066730616974	"GSE22873"	"myd88_liver"
"Cbln2"	-0.19934833	0.0407	0.4579657	-1.39040559077478	"GSE22873"	"myd88_liver"
"Hsd3b1"	-0.19936681	0.043	0.4609446	-1.36653154442041	"GSE22873"	"myd88_liver"
"9430029E18Rik"	-0.19947663	0.0475	0.4698638	-1.32330639037513	"GSE22873"	"myd88_liver"
"Rgs4"	-0.19989441	0.0458	0.4653446	-1.33913452199613	"GSE22873"	"myd88_liver"
"Lingo1"	-0.20006994	0.0272	0.4302318	-1.5654310959658	"GSE22873"	"myd88_liver"
"Tmem178b///A930009E05Rik"	-0.20049202	0.0369	0.4503727	-1.43297363384094	"GSE22873"	"myd88_liver"
"Lhx3"	-0.20077368	0.0411	0.4579657	-1.38615817812393	"GSE22873"	"myd88_liver"
"Pgam5"	-0.20082226	0.0435	0.4619066	-1.36151074304536	"GSE22873"	"myd88_liver"
"Tmtc1"	-0.20124647	0.0376	0.4525081	-1.42481215507234	"GSE22873"	"myd88_liver"
"Creb1"	-0.20145473	0.0455	0.4649545	-1.34198860334289	"GSE22873"	"myd88_liver"
"Gm5481"	-0.20151428	0.0384	0.4527859	-1.41566877563247	"GSE22873"	"myd88_liver"
"Olfr66"	-0.20152222	0.041	0.4579657	-1.38721614328026	"GSE22873"	"myd88_liver"
"Baz2b"	-0.20157457	0.0461	0.4661896	-1.33629907461035	"GSE22873"	"myd88_liver"
"Ccdc180"	-0.20188001	0.0393	0.4549305	-1.40560744962457	"GSE22873"	"myd88_liver"
"4921513I08Rik"	-0.2020414	0.046	0.4659582	-1.33724216831843	"GSE22873"	"myd88_liver"
"Trbv1"	-0.20240715	0.018	0.4048185	-1.74472749489669	"GSE22873"	"myd88_liver"
"Fmo3"	-0.20253422	0.0253	0.4235098	-1.59687947882418	"GSE22873"	"myd88_liver"
"Syngr4"	-0.20254409	0.0386	0.4535033	-1.41341269532825	"GSE22873"	"myd88_liver"
"4930430O22Rik"	-0.20273235	0.0409	0.4579657	-1.38827669199266	"GSE22873"	"myd88_liver"
"Rassf9"	-0.20282476	0.0274	0.4309463	-1.56224943717961	"GSE22873"	"myd88_liver"
"Acer1"	-0.20304977	0.0339	0.4440735	-1.46980030179692	"GSE22873"	"myd88_liver"
"Tnni2"	-0.20305028	0.0341	0.4440735	-1.4672456210075	"GSE22873"	"myd88_liver"
"Nipsnap3a"	-0.20308574	0.0328	0.4409373	-1.48412615628832	"GSE22873"	"myd88_liver"
"Plcd1"	-0.20339133	0.0252	0.4235098	-1.59859945921846	"GSE22873"	"myd88_liver"
"Slc4a1"	-0.20347583	0.0261	0.4269043	-1.58335949266172	"GSE22873"	"myd88_liver"
"4631402F24Rik"	-0.20394351	0.0243	0.4192253	-1.61439372640169	"GSE22873"	"myd88_liver"
"Spef2"	-0.20397751	0.0412	0.4579657	-1.38510278396687	"GSE22873"	"myd88_liver"
"Fbxo3"	-0.2039891	0.0461	0.4661896	-1.33629907461035	"GSE22873"	"myd88_liver"
"Ctrb1"	-0.20414715	0.0286	0.4325283	-1.54363396687096	"GSE22873"	"myd88_liver"
"Knstrn"	-0.20415114	0.0153	0.4011866	-1.8153085691824	"GSE22873"	"myd88_liver"
"Plcl1"	-0.2042374	0.0186	0.4060806	-1.73048705578208	"GSE22873"	"myd88_liver"
"4930570B17Rik"	-0.20451914	0.0398	0.456174	-1.40011692792631	"GSE22873"	"myd88_liver"
"Spata21"	-0.20479062	0.0464	0.4670656	-1.33348201944512	"GSE22873"	"myd88_liver"
"D830025C05Rik"	-0.20486974	0.034	0.4440735	-1.46852108295774	"GSE22873"	"myd88_liver"
"Spns3"	-0.20511686	0.0444	0.4639752	-1.35261702988538	"GSE22873"	"myd88_liver"
"Cryl1"	-0.20519898	0.0447	0.464676	-1.34969247686806	"GSE22873"	"myd88_liver"
"Ankrd6"	-0.20524542	0.0417	0.4579657	-1.37986394502624	"GSE22873"	"myd88_liver"
"Klf5"	-0.20612657	0.0466	0.4670656	-1.33161408331	"GSE22873"	"myd88_liver"
"Slco4c1"	-0.20653295	0.0383	0.4525202	-1.41680122603138	"GSE22873"	"myd88_liver"
"Cct3"	-0.20656824	0.0405	0.4578636	-1.39254497678533	"GSE22873"	"myd88_liver"
"Iglv1"	-0.20671857	0.038	0.4525202	-1.42021640338319	"GSE22873"	"myd88_liver"
"C530014P21Rik"	-0.20686436	0.0291	0.4325283	-1.53610701101409	"GSE22873"	"myd88_liver"
"Ptgir"	-0.20725795	0.0409	0.4579657	-1.38827669199266	"GSE22873"	"myd88_liver"
"Tars2"	-0.20733425	0.0305	0.4370008	-1.51570016065321	"GSE22873"	"myd88_liver"
"D3Ertd229e"	-0.2073743	0.0312	0.4387773	-1.50584540598156	"GSE22873"	"myd88_liver"
"Mtr"	-0.20756541	0.0267	0.4288642	-1.57348873863542	"GSE22873"	"myd88_liver"
"Mir142///Mir142hg"	-0.20776882	0.0359	0.4476377	-1.44490555142168	"GSE22873"	"myd88_liver"
"Ngfr"	-0.20776901	0.0201	0.410596	-1.69680394257951	"GSE22873"	"myd88_liver"
"Nr6a1"	-0.20790508	0.0349	0.4450678	-1.45717457304082	"GSE22873"	"myd88_liver"
"Spata1"	-0.2080734	0.0466	0.4670685	-1.33161408331	"GSE22873"	"myd88_liver"
"Gm39121"	-0.20864107	0.0438	0.4626307	-1.3585258894959	"GSE22873"	"myd88_liver"
"Unc13d"	-0.20865149	0.0327	0.4409373	-1.48545224733971	"GSE22873"	"myd88_liver"
"Fam184b"	-0.20892524	0.0384	0.4527859	-1.41566877563247	"GSE22873"	"myd88_liver"
"Zfp369"	-0.20898422	0.0493	0.4729185	-1.30715308072277	"GSE22873"	"myd88_liver"
"Dram1"	-0.20916132	0.0317	0.4392491	-1.49894073778225	"GSE22873"	"myd88_liver"
"Slc25a25"	-0.20947481	0.0374	0.4521756	-1.42712839779952	"GSE22873"	"myd88_liver"
"D1Ertd75e"	-0.209622	0.0328	0.4409373	-1.48412615628832	"GSE22873"	"myd88_liver"
"Hoxa1"	-0.20972568	0.0187	0.4060806	-1.7281583934635	"GSE22873"	"myd88_liver"
"Khdrbs2"	-0.21038742	0.0482	0.4705474	-1.31695296176115	"GSE22873"	"myd88_liver"
"Gm11397///Serpinb9g///Serpinb9e///Serpinb9f"	-0.21063991	0.0492	0.4726922	-1.30803489723264	"GSE22873"	"myd88_liver"
"Gm12130"	-0.21071232	0.042	0.4579657	-1.3767507096021	"GSE22873"	"myd88_liver"
"4930542N06Rik"	-0.21088649	0.0415	0.4579657	-1.38195190328791	"GSE22873"	"myd88_liver"
"Atg2b"	-0.2108905	0.0388	0.4535033	-1.41116827440579	"GSE22873"	"myd88_liver"
"Ccdc182"	-0.2112485	0.0198	0.410596	-1.70333480973847	"GSE22873"	"myd88_liver"
"AA416453"	-0.2113718	0.022	0.4134644	-1.65757731917779	"GSE22873"	"myd88_liver"
"Aldh3a1"	-0.21157772	0.0417	0.4579657	-1.37986394502624	"GSE22873"	"myd88_liver"
"Ighm"	-0.2117263	0.0338	0.4440735	-1.47108329972235	"GSE22873"	"myd88_liver"
"Defa15"	-0.21191162	0.0181	0.4048526	-1.74232142513082	"GSE22873"	"myd88_liver"
"Kdm6a"	-0.21198709	0.0443	0.4639752	-1.35359627377693	"GSE22873"	"myd88_liver"
"Gdap1"	-0.21209819	0.0317	0.4392491	-1.49894073778225	"GSE22873"	"myd88_liver"
"Il20"	-0.21209971	0.0212	0.4134644	-1.67366413907125	"GSE22873"	"myd88_liver"
"Isl2"	-0.21215536	0.046	0.4660489	-1.33724216831843	"GSE22873"	"myd88_liver"
"Psmc3"	-0.21218315	0.0362	0.4489405	-1.44129142946683	"GSE22873"	"myd88_liver"
"Fibin"	-0.21235731	0.0452	0.4649545	-1.34486156518862	"GSE22873"	"myd88_liver"
"Spp2"	-0.2124118	0.0346	0.4440735	-1.46092390120722	"GSE22873"	"myd88_liver"
"Seh1l"	-0.21243246	0.027	0.4296115	-1.56863623584101	"GSE22873"	"myd88_liver"
"Slc5a4a"	-0.21298259	0.0345	0.4440735	-1.46218090492673	"GSE22873"	"myd88_liver"
"Bub3"	-0.21336948	0.0433	0.46137	-1.36351210364663	"GSE22873"	"myd88_liver"
"Fancl"	-0.2134015	0.0376	0.4525081	-1.42481215507234	"GSE22873"	"myd88_liver"
"Tead1"	-0.21380356	0.0222	0.4145074	-1.65364702554936	"GSE22873"	"myd88_liver"
"Rttn"	-0.21406751	0.0386	0.4535033	-1.41341269532825	"GSE22873"	"myd88_liver"
"P3h2"	-0.21501024	0.0323	0.4409373	-1.4907974776689	"GSE22873"	"myd88_liver"
"Ntf5"	-0.2151428	0.0468	0.4681203	-1.32975414692588	"GSE22873"	"myd88_liver"
"Krt222"	-0.21527457	0.035	0.4450678	-1.45593195564972	"GSE22873"	"myd88_liver"
"Kcne1"	-0.21531895	0.0333	0.4427594	-1.47755576649368	"GSE22873"	"myd88_liver"
"C79562"	-0.21561641	0.0464	0.4670656	-1.33348201944512	"GSE22873"	"myd88_liver"
"Btbd11"	-0.21575745	0.0241	0.4188737	-1.61798295742513	"GSE22873"	"myd88_liver"
"Zdhhc15"	-0.21600683	0.0254	0.4236296	-1.59516628338006	"GSE22873"	"myd88_liver"
"Rab14"	-0.21608447	0.0317	0.4392491	-1.49894073778225	"GSE22873"	"myd88_liver"
"1700042G07Rik"	-0.21615694	0.0235	0.4170112	-1.62893213772826	"GSE22873"	"myd88_liver"
"Slc6a19"	-0.2164302	0.0204	0.4111353	-1.6903698325741	"GSE22873"	"myd88_liver"
"Pla2g2f"	-0.21647649	0.0429	0.4602526	-1.36754270781528	"GSE22873"	"myd88_liver"
"Cyp11b1"	-0.2165138	0.0408	0.4579657	-1.38933983691012	"GSE22873"	"myd88_liver"
"Tmem45a"	-0.21673686	0.0332	0.4424107	-1.47886191629596	"GSE22873"	"myd88_liver"
"Mettl4-ps1"	-0.21686685	0.0271	0.4297568	-1.56703070912559	"GSE22873"	"myd88_liver"
"Snx13"	-0.21727965	0.0211	0.4134644	-1.67571754470231	"GSE22873"	"myd88_liver"
"Foxred1"	-0.21754225	0.0486	0.4714516	-1.31336373073771	"GSE22873"	"myd88_liver"
"E130018N17Rik"	-0.21767423	0.0135	0.3935117	-1.86966623150499	"GSE22873"	"myd88_liver"
"AI854703"	-0.21773075	0.034	0.4440735	-1.46852108295774	"GSE22873"	"myd88_liver"
"Fut2"	-0.21797382	0.0405	0.4578636	-1.39254497678533	"GSE22873"	"myd88_liver"
"Fam188a"	-0.21846663	0.0434	0.4619066	-1.36251027048749	"GSE22873"	"myd88_liver"
"Armc9"	-0.21846831	0.033	0.4418634	-1.48148606012211	"GSE22873"	"myd88_liver"
"Ly6f"	-0.21850933	0.0268	0.4296115	-1.57186520597121	"GSE22873"	"myd88_liver"
"4930456A14Rik"	-0.21857448	0.0293	0.4339685	-1.53313237964589	"GSE22873"	"myd88_liver"
"Igfbpl1"	-0.21857615	0.0286	0.4325283	-1.54363396687096	"GSE22873"	"myd88_liver"
"Guca1b"	-0.21903202	0.0345	0.4440735	-1.46218090492673	"GSE22873"	"myd88_liver"
"Htr1d"	-0.21904435	0.045	0.4649545	-1.34678748622466	"GSE22873"	"myd88_liver"
"Vta1"	-0.21938384	0.0412	0.4579657	-1.38510278396687	"GSE22873"	"myd88_liver"
"Klrc3"	-0.21951333	0.0392	0.454881	-1.40671393297954	"GSE22873"	"myd88_liver"
"Pth2"	-0.21959982	0.043	0.4609446	-1.36653154442041	"GSE22873"	"myd88_liver"
"Fam71e1"	-0.21963782	0.0161	0.4011866	-1.79317412396815	"GSE22873"	"myd88_liver"
"Hapln1"	-0.21989135	0.0491	0.4726922	-1.30891850787703	"GSE22873"	"myd88_liver"
"Rbmx"	-0.22000392	0.0406	0.4579657	-1.39147396642281	"GSE22873"	"myd88_liver"
"Klhl14"	-0.22001543	0.0352	0.4450678	-1.45345733652187	"GSE22873"	"myd88_liver"
"Obp1a"	-0.22007761	0.0195	0.4087396	-1.70996538863748	"GSE22873"	"myd88_liver"
"C76628"	-0.22041078	0.0329	0.4417393	-1.48280410205003	"GSE22873"	"myd88_liver"
"Kntc1"	-0.22053844	0.0374	0.4521756	-1.42712839779952	"GSE22873"	"myd88_liver"
"Adcy1"	-0.22056978	0.0183	0.4059269	-1.73754891026957	"GSE22873"	"myd88_liver"
"Calcb"	-0.22058533	0.0314	0.4387773	-1.50307035192679	"GSE22873"	"myd88_liver"
"4632409D06Rik"	-0.22085857	0.0346	0.4440735	-1.46092390120722	"GSE22873"	"myd88_liver"
"Slc35e4"	-0.22086704	0.0419	0.4579657	-1.3777859770337	"GSE22873"	"myd88_liver"
"Arhgap9"	-0.22097657	0.0267	0.4285187	-1.57348873863542	"GSE22873"	"myd88_liver"
"Scn5a"	-0.22106007	0.0311	0.4387773	-1.50723961097316	"GSE22873"	"myd88_liver"
"Asf1b"	-0.22112737	0.0389	0.4536669	-1.41005039867429	"GSE22873"	"myd88_liver"
"Dgkk"	-0.2214784	0.0281	0.4325283	-1.55129368009492	"GSE22873"	"myd88_liver"
"Fabp4"	-0.22164996	0.0351	0.4450678	-1.45469288353418	"GSE22873"	"myd88_liver"
"Syt8"	-0.22191403	0.0473	0.4690198	-1.32513885926219	"GSE22873"	"myd88_liver"
"Krtap5-1"	-0.22206907	0.0345	0.4440735	-1.46218090492673	"GSE22873"	"myd88_liver"
"Cldn7"	-0.22228409	0.0389	0.4537961	-1.41005039867429	"GSE22873"	"myd88_liver"
"Boc"	-0.22229687	0.0378	0.4525202	-1.42250820016277	"GSE22873"	"myd88_liver"
"Snapc3"	-0.22238322	0.0466	0.4674267	-1.33161408331	"GSE22873"	"myd88_liver"
"Nxnl1"	-0.22242254	0.0365	0.4491511	-1.43770713554353	"GSE22873"	"myd88_liver"
"Arnt"	-0.22264896	0.0274	0.4309559	-1.56224943717961	"GSE22873"	"myd88_liver"
"Psg19"	-0.22265769	0.0177	0.4046661	-1.75202673363819	"GSE22873"	"myd88_liver"
"Cdkl2"	-0.22274473	0.0222	0.4142608	-1.65364702554936	"GSE22873"	"myd88_liver"
"Layn"	-0.2230898	0.0389	0.4537961	-1.41005039867429	"GSE22873"	"myd88_liver"
"4930447K03Rik"	-0.22337391	0.0434	0.4619066	-1.36251027048749	"GSE22873"	"myd88_liver"
"Otog"	-0.22345711	0.0482	0.4705474	-1.31695296176115	"GSE22873"	"myd88_liver"
